Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Descripción completa,Unidades,Latitud,Longitud,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,fecha_recoleccion
"Mistral, Apartamentos en Venta en Normandia, Cali",https://www.fincaraiz.com.co/proyectos-vivienda/mistral-apartamentos-en-venta-en-normandia-cali/15018067,15018067,https://cdn4.fincaraiz.com.co/repo/img/6969237c59423_infocdn__5hdbkruxjvjt0dgntiialhsazxjxrwjtr0stjmu3webp.webp,[],Desde $ 1.350.000.000,3 Habs. 5 Baños 148.2 m²,"Mistral, apartamentos en venta en normandia, cali","Apartamento enCali, Valle del cauca",JARAMILLO MORA CONSTRUCTORA,Llamar,"Desde su ubicación privilegiada en las colinas del oeste de Cali, Mistral es más que un condominio; es un refugio donde la frescura de la brisa te abraza y te inspira a vivir en armonía, rodeado de exclusividad y naturaleza.Ven, y deja que el viento te guíe hacia un nuevo y exclusivo estilo de vida.",[],3.4495663,-76.5444839,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,2,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,6,2026-08-02
"TORRES DEL PARQUE CONJUNTO CERRADO, Apartamento en Venta en Ciudadela del rio, Cali",https://www.fincaraiz.com.co/proyectos-vivienda/torres-del-parque-conjunto-cerrado-apartamentos-en-venta-en-ciudadela-del-rio-cali/7207846,7207846,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69b9b30447219_infocdn__vjv3plxabv4jhlvb9iqujwrsi0jeweoohedm7ndspng.png,[],Desde $ 171.460.575,3 Habs. 1 Baño 44.62 m²,"Torres del parque conjunto cerrado, apartamento en venta en ciudadela del rio, cali","Apartamento enCali, Valle del cauca",RUIZ AREVALO CONSTRUCTORA - CORASA,Llamar,"Tu nuevo hogar te espera en TORRES DEL PARQUE Exclusivo proyecto en conjunto cerrado en el barrio Remansos de Comfandi, torres de 11 pisos altura,apartamento entrega obra gris ,diseño flexible para 3 habitaciones, cuenta con parqueaderos comunales, de carro, motos y bicicletas,  piscinas para niños y adultos, salón social, ascensor .. En Inicio de obra.",[],3.4196008252411,-76.467389375102,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,En construcción,¡Pregúntale!,70,10% Cuota inicial -  aplica subsidio de vivienda,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,2,2026-08-02
"CLUB RESIDENCIAL SAN LORENZO, Apartamento en Venta en El poblado i, Cali",https://www.fincaraiz.com.co/proyectos-vivienda/club-residencial-san-lorenzo-apartamentos-en-venta-en-el-poblado-i-cali/10049424,10049424,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69a9f6adedb1c_infocdn__ge1aoithqmyrnwufgtuyykspope0csr6vcjzdlzqjpg.jpg,[],Desde $ 198.552.627,3 Habs. 1 Baño 44.9 m²,"Club residencial san lorenzo, apartamento en venta en el poblado i, cali","Apartamento enCali, Valle del cauca",RUIZ AREVALO CONSTRUCTORA - CORASA,Llamar,"Ingresos Familiares desde $ 3 millones . SAN LORENZO Club Residencial. es proyecto  de apartamentos de interés social ( aplican 2 subsidios de vivienda) UBICADO EN CALI - VALLE .  Conjunto Residencial Cerrado ,  seguridad 24/7 ,  8 torres de 12 pisos de altura, Portería, Piscina niños y adultos,   salón social, Zonas verdes y antejardines, Parqueaderos  comunales,  Ascensores por torre,   Locales comerciales externos.  A 5 minutos de la autopista simón bolívar .",[],3.41682840000000000000,-76.49542290000000000000,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,70,10% CUOTA INICIAL (RECURSOS PROPIOS ) Y SUBSIDIO VIVIENDA,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,2,2026-08-02
"Raíces, Casas en Venta en Pance, Cali",https://www.fincaraiz.com.co/proyectos-vivienda/raices-casas-en-venta-en-pance-cali/15018439,15018439,https://cdn4.fincaraiz.com.co/repo/img/69ea87fe89915_infocdn__crbhsgrlv0vpsksyl5bqlt8ff9gjti6m5y6xrof7webp.webp,[],Desde $ 2.489.000.000,4 Habs. 5 Baños 264.96 m²,"Raíces, casas en venta en pance, cali","Casa enCali, Valle del cauca",JARAMILLO MORA CONSTRUCTORA,Llamar,"Tu casa es tu refugio, donde las raíces de los árboles se entrelazan con las tuyas, dialogando con la tierra, con la luz y con el sonido de las hojas, recordándote que elverdadero bienestar nace de la conexión con la tierra.Vivir en RAÍCES es volver a lo esencial; es entender que el verdadero lujo no está en lo que brilla, sino en aquello que te permite respirar más hondo, mirar más lejos y sentirte seguro, respaldado por bases sólidas que sostienen tu vida. Siéntete en casa: una casa que no solo se habita, sino que también te habita a ti.Vivir es una experiencia que se cultiva todos los días. Cuando tus raíces se funden con el entorno, la vida te abraza.",[],3.3390954,-76.5313935,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,20,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,6,2026-08-02
"Apartamento en Venta en Caney, Cali",https://www.fincaraiz.com.co/apartamento-en-venta-en-caney-cali/193574646,193574646,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69caf3e4cfe09_infocdn__9191148-1-1774697738jpg.jpg,[],$ 280.000.000,2 Habs. 2 Baños 66 m²,"Apartamento en venta en caney, cali","Apartamento enCali, Valle del cauca",Unisa Inmobiliaria,Llamar,"Apartamento en venta en Valle del Caney – Conjunto Residencial Miravento | Piso 7 con PARQUEDERO PROPIODescubre este atractivo apartamento ubicado en el piso 7 del Conjunto Residencial Miravento, en una de las zonas de mayor valorización del sur de Cali: El Caney – Una excelente oportunidad para vivir o invertir. Con un área de 66 m², este apartamento se destaca por su distribución funcional, iluminación natural y ventilación, además de contar con un parqueadero propio, un valor agregado altamente demandado que brinda comodidad, seguridad y valorización a tu inversión. Al ingresar encontrarás una acogedora sala comedor con acceso a un balcón con vista exterior, ideal para disfrutar de momentos de descanso. cocina integral,  Cuenta además con zona de oficios independiente. En la zona privada, dispone de hall de alcobas, un espacio versátil que puede ser usado como estudio, sala de TV o tercera alcoba según tus necesidades. La alcoba auxiliar cuenta con clóset, mientras que la alcoba principal ofrece mayor confort con closet y baño privado. El conjunto residencial ofrece excelentes zonas comunes para toda la familia: piscina, amplias zonas verdes y juegos infantiles, creando un entorno tranquilo y agradable para vivir. Ubicación estratégica, cerca de universidades, centros comerciales, clínicas y vías principales.",[],3.3872858978505,-76.516946227853,,,,,,,,,,,,,,2026-08-02
"SINARA HÁBITAT NATURAL, Apartamentos en Venta en Zona Oeste, Cali",https://www.fincaraiz.com.co/proyectos-vivienda/sinara-habitat-natural-apartamentos-en-venta-en-zona-oeste-cali/15017764,15017764,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.68d1b824dff45_infocdn__nflvkxeovnfrirqy8sawi8hxfv4ktfphgou6etuhjpg.jpg,[],Desde $ 569.797.050,1 Hab 1 Baño 55 m²,"Sinara hábitat natural, apartamentos en venta en zona oeste, cali","Apartamento enCali, Valle del cauca",CONSTRUCTORA MELENDEZ,Llamar,"SINARA es el nuevo proyecto de apartamentos que transformará la manera de vivir en el Oeste de Cali. Su ubicación privilegiada en la Calle 5D Oeste con Av. 4 Oeste, rodeado de un bosque natural, ofrece un entorno que respira frescura, serenidad y equilibrio. Con 2 torres de 19 pisos y 140 apartamentos en cada una, distribuidos en 6 tipologías, SINARA se adapta a diferentes estilos de vida con espacios modernos, acabados de alta calidad y un diseño que se integra armónicamente con la naturaleza.Aquí encontrarás más de 20 amenidades exclusivas para disfrutar cada día al máximo: desde piscinas, gimnasio, coworking, zona wellness, sky lounge y social kitchen, hasta espacios para niños, zonas verdes, pet spa, canchas deportivas y ambientes para el entretenimiento y la relajación.",[],3.4564274006012,-76.547680112164,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,1,30% inicial / 70% credito,ENTREGAS ABRIL 2029,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,2029,6,2026-08-02
"ZENTO 75 LOFT, Apartamento en Venta en Pance, Cali",https://www.fincaraiz.com.co/proyectos-vivienda/zento-75-loft-apartamentos-en-venta-en-pance-cali/5790637,5790637,https://s3.amazonaws.com/imagenesprof.fincaraiz.com.co/OVFR_COL/2022/9/6/2792188_732_14.jpg,[],Desde $ 630.260.000,1 Hab 2 Baños 65 m²,"Zento 75 loft, apartamento en venta en pance, cali","Apartamento enCali, Valle del cauca",SOLANILLAS,Llamar,"apartamentos Cali sur venta - Ubicado en el corazón de Pance, su privilegiada localización, le permite estar a pocos minutos de las mejores universidades, colegios, centros médicos, centros comerciales, zonas gastronómicas y gimnasios de la ciudad. El proyecto se conforma por 1 torre de 13 pisos, con un gran patio central, el cual, además de servir como zona de estancia y encuentro en el primer piso, brinda una de las mejores vistas hacia los Farallones..",[],3.35146880149841000000,-76.53424835205080000000,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,Financiación: 70% | Método de pago: 30% cuota inicial,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,6,2026-08-02
"TUCANES DEL CASTILLO, Casas en Venta en El castillo",https://www.fincaraiz.com.co/proyectos-vivienda/tucanes-del-castillo-casas-en-venta-en-el-castillo/15017407,15017407,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6808f46f298e7_infocdn__ci1zbc4dngjuzqwbyfedwvpbxb8vzgrsrrmc6lddjpg.jpg,[],Desde $ 677.100.000,3 Habs. 3 Baños 134.58 m²,"Tucanes del castillo, casas en venta en el castillo","Casa enCali, Valle del cauca",CONSTRUCTORA EL CASTILLO,Llamar,"Casas campestres de un piso desde $677.100.000No aplican subsidios.Si tus ingresos familiares superan los $17.710.000, puedes acceder aTucanes del CastilloVive en una ciudadela exclusiva, rodeada de naturaleza y lejos del ruido de la ciudad.Casas de un solo nivel, con diseño moderno y funcional: cocina abierta al área social, espacios amplios y cómodos, ideales para disfrutar en familia.Hasta 3 habitaciones y 3 baños, perfectas para familias y personas que buscan confort y accesibilidad sin escaleras.Alcoba principal con clóset, vestier y baño privado. Disfruta de terraza cubierta y jardín interno, pensados para desconectarte y vivir con tranquilidad.El proyecto cuenta con parqueadero para visitantes dentro del condominio.Separa tu casa con $8.000.000Empieza hoy una nueva forma de vivir en Tucanes del Castillo.",[],3.2780489,-76.5159674,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,1,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,2028,5,2026-08-02
"CANARIOS DEL CASTILLO E, Casa en Venta en El Castillo, Cali",https://www.fincaraiz.com.co/proyectos-vivienda/canarios-del-castillo-e-casas-en-venta-en-el-castillo-cali/15017246,15017246,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.67c9bee8f04a9_infocdn__salp2botxzap7ndqtkb7o3gtlquzvrwmprzviuxwjpg.jpg,[],Desde $ 518.400.000,3 Habs. 3 Baños 84.9 m²,"Canarios del castillo e, casa en venta en el castillo, cali","Casa enCali, Valle del cauca",CONSTRUCTORA EL CASTILLO,Llamar,"Proyecto NO VIS / No aplica subsidio de viviendaSi tus ingresos familiares superan los $13.560.000, este proyecto es para ti.Canarios del CastilloCasas campestres diseñadas para familias que buscan comodidad y flexibilidad.Cuenta con habitación principal en el primer piso y opción de una segunda habitación principal en el segundo nivel, ideal para parejas, familias grandes y adultos mayores.Disfruta cocina cerrada de diseño moderno, terraza cubierta para compartir y espacios amplios pensados para el día a día.Hasta 3 habitaciones y 3 baños, parqueadero cubierto y parqueadero para visitantes dentro del condominio.Separa tu casa con $5.000.000Empieza hoy una nueva forma de vivir en Canarios del Castillo.",[],3.2819765,-76.5149613,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,2028,5,2026-08-02
"ASTORIA, Apartamento en Venta en La Selva, Cali",https://www.fincaraiz.com.co/proyectos-vivienda/astoria-apartamentos-en-venta-en-la-selva-cali/15017249,15017249,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.67b49da8af365_infocdn__bi6tpcqqspshvtynfg2h2yvl3j63qaxw4lewdk70jpg.jpg,[],Desde $ 465.582.000,2 Habs. 2 Baños 66.17 m²,"Astoria, apartamento en venta en la selva, cali","Apartamento enCali, Valle del cauca",MARVAL CALI,Llamar,"En una ubicación céntrica y privilegiada en el barrio La Selva, Astoria te ofrece la conveniencia de estar a 15 minutos del sur o norte de la ciudad. Apartamentos full acabados con una cómoda distribución en el que escribirás una nueva historia junto a tu familia. Con parqueadero asignado y amenidades como piscina para adultos y niños, coworking, salón de eventos y más. .",[],3.4078196196317,-76.529982180704,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,4,2026-08-02
