Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,Descripción completa,Unidades,Latitud,Longitud,fecha_recoleccion
"LIRA, Apartamento en Venta en Barranquilla",https://www.fincaraiz.com.co/proyectos-vivienda/lira-apartamentos-en-venta-en-barranquilla/10308087,10308087,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3550e401cf7_infocdn__rzs2zzeebptgr5xxrnmwq9qggc7zlbvlpfsxgsompng.png,[],Desde $ 451.000.000,3 Habs. 2 Baños 67 m²,"Lira, apartamento en venta en barranquilla","Apartamento enBarranquilla, Atlantico",AMARILO,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,En construcción,¡Pregúntale!,30%,Credito,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Segundo semestre del 2027,4,"Lira es un proyecto de viviendas NO VIS a agrupación de vivienda multifamiliar destinada a vivienda NO VIS, ubicado en el desarrollo urbanístico Alameda del Rio localizado en la ciudad de Barranquilla, Atlántico.Lira  esta conformado por ocho (8) torres, cada una con 12 pisos de altura,  edificaciones de 2 pisos destinadas a servicios comunales, portería y basuras. Adicionalmente cuenta con sótano de parqueaderos, parqueaderos a nivel y plataforma de parqueaderos.  Como dotación en los espacios comunales tendrá portería de control vehicular y peatonal, cuarto de manejo de basuras, salón comunal, salón de niños, gimnasio, BBQ  y parque infantil, servicios de piscina, piscina de adultos, piscina de niños , subestaciones eléctricas, tanque de reserva de agua para atender las unidades de vivienda, tanque de reserva contra incendios,  cancha recreativa no reglamentaria. Tendrá apartamentos con áreas de 75m², 67m² y 70 m² aprox.",[],10.92895970000000000000,-74.78556600000000000000,2026-08-02
"Amazilia, Apartamento en Venta en Campo alegre, Barranquilla",https://www.fincaraiz.com.co/proyectos-vivienda/amazilia-apartamentos-en-venta-en-alameda-del-rio-barranquilla/5438195,5438195,https://s3.amazonaws.com/imagenesprof.fincaraiz.com.co/OVFR_COL/2021/9/2/2605777_887_11.jpg,[],Desde $ 142.500.000,2 Habs. 1 Baño 57.82 m²,"Amazilia, apartamento en venta en campo alegre, barranquilla","Apartamento enBarranquilla, Atlantico",AMARILO,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,3,"Amazilia es un proyecto ideal para personas y familias en crecimiento que buscan vivir cerca de su trabajo, estudio o lugar de ocupación, aprovechando las diferentes vías de acceso y cercanía a sitios de afluencia como centros comerciales, universidades, colegios, clínicas y lugares de gran interés. casafest.",[],10.98239707946780000000,-74.83560943603520000000,2026-08-02
"Barranquero, Apartamento en Venta en Campo alegre, Barranquilla",https://www.fincaraiz.com.co/proyectos-vivienda/barranquero-apartamentos-en-venta-en-campo-alegre-barranquilla/10230884,10230884,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/384x275/site/fincaraiz_service/media/listing/5deb098a-27f9-45da-b4ea-e2d73af92740/photos/5deb098a-27f9-45da-b4ea-e2d73af92740_1_True_8020515a-619c-4a3c-a782-d1691311534d.jpeg,[],Desde $ 104.400.000,2 Habs. 1 Baño 45 m²,"Barranquero, apartamento en venta en campo alegre, barranquilla","Apartamento enBarranquilla, Atlantico",AMARILO,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Nuevos,¡Pregúntale!,80,Cuota inicial inmediata,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,1,"Barranquero es un conjunto residencial de edificios destinado a vivienda VIP, se encuentra ubicado en Alameda del Rio, en la ciudad de Barranquilla, Atlántico. El conjunto residencial Barranquero esta conformado por 26.900 m² construidos aproximadamente, cuenta con: Veintiseis (26) torres de cinco (5) pisos cada una destinadas a vivienda, dos (2) edificios de 1 piso cada uno, destinados a portería y salón comunal. El conjunto cuenta con 104 parqueaderos comunales, 52 parqueaderos de visitantes, 15 parqueaderos para motos y 36 para bicicletas. En zonas comunes tiene: portería de control vehicular y peatonal, cuarto de manejo de basuras, oficina de administración, espacio comunal disponible para administración de la copropiedad, salón social, parque infantil, subestación électrica, tanque de reserva de agua para atender las unidades de vivienda. Tiene  unidades de vivienda con áreas de 45m2.",[],10.98897460000000000000,-74.83692290000000000000,2026-08-02
"Apartamento en Venta en Ciudad Mallorquin, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-ciudad-mallorquin-barranquilla/194062800,194062800,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6e29b5ca1d7_infocdn__a4efbe58-dc9d-405a-97b4-8e5e296f9a46.jpeg,[],$ 460.000.000,3 Habs. 2 Baños 76 m²,"Apartamento en venta en ciudad mallorquin, barranquilla","Apartamento enBarranquilla, Atlantico",Tu Espacio Ya,Llamar,,,,,,,,,,,,,,"¡EXCELENTE OPORTUNIDAD DE INVERSIÓN Y ESTILO DE VIDA! Descubra este magnífico apartamento ubicado en el vibrante sector norte de la ciudad, una zona de alta valorización y conveniencia. Con un valor comercial estimado de $530.000.000, esta joya está disponible por un precio inigualable de solo $480.000.000, ofreciéndole una ventaja financiera inmediata. El apartamento cuenta con 3 habitaciones, incluyendo una amplia habitación principal con baño privado y clóset. Las habitaciones auxiliares, también equipadas con clósets Dispone de moderna cocina abierta, elegante sala-comedor, baño auxiliar, área de labores independiente y parqueadero privado. Un espacio cómodo, funcional y perfecto para vivir o invertir. ¡Se reciben ofertas! ***",[],11.0219736,-74.8473761,2026-08-02
"Casa en Venta en El silencio, Barranquilla",https://www.fincaraiz.com.co/casa-en-venta-en-el-silencio-barranquilla/193839065,193839065,https://cdn4.fincaraiz.com.co/gen-ai/th.outside384x275.enhanced_image_20260604135511.png,[],$ 320.000.000,4 Habs. 2 Baños 123 m²,"Casa en venta en el silencio, barranquilla","Casa enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Descubra esta espaciosa casa de dos pisos en venta, ubicada en el apacible barrio El Silencio, un sector que combina tranquilidad con una excelente conectividad. Esta propiedad destaca por su generoso patio, ideal para el esparcimiento familiar o la creación de un jardín personalizado, complementado por la presencia de árboles que aportan frescura y un ambiente natural.En su interior, la distribución inteligente ofrece una sala luminosa y un comedor independiente, perfectos para reuniones y celebraciones. La cocina, funcional y con espacio para almacenamiento, se integra armoniosamente con el diseño de la casa.La comodidad se extiende a sus cuatro amplias alcobas, proporcionando privacidad y confort para cada miembro de la familia. Además, cuenta con dos baños completos, diseñados para satisfacer las necesidades diarias.Uno de los grandes atractivos de esta propiedad es su doble garaje, que garantiza seguridad y espacio suficiente para dos vehículos. La terraza ofrece un espacio adicional para disfrutar del aire libre y las vistas del entorno.La ubicación es inmejorable, con fácil acceso a servicios esenciales y puntos de interés. A pocos minutos encontrará la Olímpica, facilitando sus compras diarias. La cercanía al CAI de policía asegura un entorno seguro, y la disponibilidad de rutas de buses en las inmediaciones garantiza una excelente movilidad por toda la ciudad. Esta casa es una oportunidad excepcional para quienes buscan amplitud, comodidad y una ubicación estratégica.",[],10.976989,-74.8145508,2026-08-02
"Casa en Venta en Villa Campestre, Barranquilla",https://www.fincaraiz.com.co/casa-en-venta-en-villa-campestre-barranquilla/193315229,193315229,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6982a8482493a_infocdn__106168-1-1770149991-1jpg.jpg,[],$ 850.000.000,3 Habs. 4 Baños 180 m²,"Casa en venta en villa campestre, barranquilla","Casa enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Casa en conjunto en excelente estado, amplia, fresca, cuarto y baño de servicio, patio, terraza, estrato 6. Cerca a parques, colegios, universidades, centros comerciales, transporte publico y comodas vias de acceso.",[],11.025967611599,-74.860288649797,2026-08-02
"Apartamento en Venta en El oasis, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-oasis-barranquilla/193935016,193935016,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4422aa7f4f1_infocdn__32269-1-1782849543jpg.jpg,[],$ 1.200.000.000,3 Habs. 2 Baños 100 m²,"Apartamento en venta en el oasis, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Descubre este elegante apartamento de 3 habitaciones, 2 baños, baño social, una vista exterior que te cautivará. Su cocina integral, estudio y área de labores te brindarán comodidad y funcionalidad. Disfruta de su amplia sala-comedor para momentos de relax. Además, cuenta con sauna, deposito, spa de mascotas, sala coworking, sala de yoga, piscina, jacuzzi, zona infantil, gimnasio y planta eléctrica. Ubicado en una zona residencial sobre vía principal, cerca de supermercados, Con 4 ascensores y cómodas vías de acceso, este lugar es ideal para quienes valoran la calidad de vida y la conveniencia. ¡Bienvenido a tu nuevo hogar!",[],11.024591979116,-74.800048533268,2026-08-02
"Apartamento en Venta en Las delicias, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-las-delicias-barranquilla/193811039,193811039,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a58f9132d136_infocdn__32190-1-1779985107jpg.jpg,[],$ 250.000.000,3 Habs. 2 Baños 95 m²,"Apartamento en venta en las delicias, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Descubre este apartamento con 95 metros cuadrados distribuidos en 3 habitaciones, 2 baños, sala-comedor, cocina semi-integral, baño social, estudio, área de labores, balcón y parqueadero, este inmueble ofrece comodidad. No pierdas la oportunidad de vivir en este espacio único. ¡Contáctanos ahora para más información y agenda una visita!",[],10.984471999567,-74.805741941,2026-08-02
"Apartamento en Venta en Ciudad Mallorquin, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-ciudad-mallorquin-barranquilla/193981080,193981080,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a527a2918f28_infocdn__6eb41033-ff33-4581-98fe-17615d0d2c66.jpeg,[],$ 440.000.000,2 Habs. 2 Baños 68 m²,"Apartamento en venta en ciudad mallorquin, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"DESCUBRA EL CONFORT Y LA MODERNIDAD EN ESTE ESPECTACULAR APARTAMENTO PARA ESTRENAR CON VISTA A LA CIENAGA. Diseñado para brindar amplitud y funcionalidad, cuenta con 2 cómodas habitaciones la principal con clóset y baño privado, y habitación auxiliar con clóset. Su moderna cocina abierta se integra perfectamente con la sala-comedor, creando un ambiente amplio, fresco y lleno de luz natural. Además, dispone de espacio para estudio, ideal para home office o zona de lectura, baño auxiliar con excelentes acabados y área de labores independiente. Incluye parqueadero asignado para mayor comodidad y tranquilidad. ***",[],11.0244565,-74.8481511,2026-08-02
"Apartaestudio en Venta en Villa del este, Barranquilla",https://www.fincaraiz.com.co/apartaestudio-en-venta-en-villa-del-este-barranquilla/192437193,192437193,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.682f62a73075a_infocdn__d9swu3yp9rpblbwf5pl8dcnglyyl8whij6mehyorjpg.jpg,[],$ 230.000.000,1 Hab 2 Baños 43 m²,"Apartaestudio en venta en villa del este, barranquilla","Apartaestudio enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Descubre este encantador apartaestudio, perfectamente ubicado cerca del Parque de la Electrificadora. Con una excelente iluminación y una distribución funcional, este espacio es ideal para quienes buscan espacios versátiles y cómodos.La cocina abierta con pantry se integra armoniosamente con la sala comedor, creando un ambiente acogedor y perfecto para compartir momentos para recordar. El baño social añade practicidad, mientras que la amplia habitación cuenta con baño privado y un espectacular walk-in closet que hará que tu organización sea un placer.Este apartaestudio es una excelente oportunidad para inversionistas, ya que actualmente se encuentra rentado y se puede hacer cesión de contrato, asegurando un retorno inmediato sobre tu inversión.El edificio ofrece una variedad de comodidades que elevarán la calidad de vida de sus residentes: disfruta de la piscina en días soleados, organiza reuniones en el salón social o aprovecha la zona de BBQ para esos asados con amigos. Además, contarás con vigilancia 24 horas, garantizando tu seguridad y tranquilidad.No dejes pasar la oportunidad de adquirir este maravilloso apartaestudio que combina ubicación, confort y excelentes amenidades. ¡Contáctanos hoy mismo para agendar tu visita!",[],11.0129397,-74.8106157,2026-08-02
"Apartamento en Venta en Miramar, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-miramar-barranquilla/193607121,193607121,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69f120602adb4_infocdn__gr106639620251113082858jpeg.jpeg,[],$ 350.000.000,3 Habs. 2 Baños 90 m²,"Apartamento en venta en miramar, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"✨ Tu nuevo Hogar te espera en el Barrio MIRAMAR✨Apartamento en VENTA Conjunto Torres de Montreal? - Apto 6 PisoLADO SOMBRAEstrato  4Mts2   90Disfruta de:✨ Sala comedor amplia✨  Balcón con excelente vista✨ Cocina Integral✨  3 acogedoras alcobas, la Principal con baño? Estudio✨ 2 baños?  Parqueadero Privado↕️ AscensoresAmenidades del conjunto:??‍♂️ Piscinas? Salón Social⛹?‍♀️ Cancha Múltiple? Zonas VerdesValor Venta ?$350.000.000 Negociables✔️ Cerca de: a 5 minutos del C.C. Buenavista,Supermercados Universidades Parques, Colegios Cerca de Vias Principales carrera 46 y Circunvalar. Cerca de todo",[],11.014255825594,-74.827097654343,2026-08-02
"Apartamento en Venta en Rio Alto, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-rio-alto-barranquilla/193584851,193584851,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69cc2dbca046b_infocdn__gr106639120260331031348jpeg.jpeg,[],$ 720.000.000,3 Habs. 2 Baños 94 m²,"Apartamento en venta en rio alto, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"✨ *Tu nuevo Hogar te espera en el Barrio RIO ALTO conjunto RIVERSIDE*✨HERMOSO !!! y AMPLIO !!! APARTAMENTO !!! en  VENTAPiso 1294 mts2Estrato  5Disfruta de la comodidad de:✨  Sala✨ Comedor amplio✨  Balcón con excelente vista al Mar y al Rio✨ Amplia Cocina Integral tipo Américana con Pantry✨ Zona Labores Cerrada✨ Habitacion Principal con Baño, Walkin Closet✨ Total son 3 Habitaciones con Closets?  Parqueadero Privado Cubierto↕️ AscensoresAmenidades del conjunto:? Coworking??‍♂️ Piscinas? Salón Social?? GYM⛹?‍♀️ Cancha Múltiple?  SaunaJacuzzi? Parque Infantil? Zonas VerdesEnfrente del conjunto un Boulevard con muchos árboles ??? y un Parque con todos los elementos y mucha naturaleza ?????Valor Venta ?$720.000.000✔️ Cerca de:C.C. Buenavista, Mall Plaza, Home Center Universidades,  Parques, Colegios Cerca de Vias Principales carrera 53  Circunvalar y Via 40 Cerca de todo",[],11.021564392809,-74.821239709854,2026-08-02
"Apartamento en Venta en Altos del prado, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-altos-del-prado-barranquilla/192588254,192588254,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.693ac6b532411_infocdn__ok6gvcrozpqvya7dpvritae2yl7piphvj7pllq04jpg.jpg,[],$ 295.000.000,3 Habs. 2 Baños 94 m²,"Apartamento en venta en altos del prado, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Descubra la exclusividad y el confort en el edificio MARFIL, un complejo residencial que se eleva en dos majestuosas torres, albergando un total de 16 unidades diseñadas para el estilo de vida moderno. Este distinguido edificio garantiza su tranquilidad y seguridad con servicios de portería 24 horas, citófono para una comunicación fluida, un eficiente tanque de agua que asegura el suministro constante y un avanzado circuito cerrado de televisión. Además, cuenta con un semisótano que optimiza el espacio.Cada residencia ha sido cuidadosamente diseñada para ofrecer una distribución inteligente y funcional. Disfrute de amplios espacios que incluyen una luminosa sala y un comedor independiente, una cocina moderna, y la conveniencia de un cuarto y baño de servicio, junto a una práctica zona de labores. La privacidad está asegurada con una espaciosa habitación principal que cuenta con su propio baño privado, complementada por dos habitaciones adicionales, cada una con su baño privado, sumando un total de tres habitaciones y dos baños completos.Para su comodidad, la propiedad incluye un espacio privado y cubierto en el semisótano, ideal para el parqueo de un vehículo, sin marcación específica, ofreciendo flexibilidad y facilidad de acceso. ESTRATO 4, LADO SOMBRA",[],11.0037711,-74.8194565,2026-08-02
"Apartamento en Venta en Miramar, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-miramar-barranquilla/193981085,193981085,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a527a3d8b079_infocdn__969c4cdd-dc70-4fc6-b294-eebe66cb7b8f.jpeg,[],$ 550.000.000,3 Habs. 2 Baños 105 m²,"Apartamento en venta en miramar, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"ESTE EXCEPCIONAL APARTAMENTO, ESTRATÉGICAMENTE UBICADO, OFRECE UN ESTILO DE VIDA CÓMODO Y SOFISTICADO. Dispone de tres amplias habitaciones, destacando la principal con baño privado y un generoso walking closet. Las habitaciones auxiliares cuentan con closets empotrados y comparten un baño adicional, garantizando privacidad y funcionalidad para todos los residentes. Además, incluye un cuarto y baño de servicio, la sala-comedor se integra armoniosamente con un encantador balcón. El edificio eleva la experiencia residencial con una impresionante gama de amenidades dos piscinas, jacuzzi, sauna, turco y un elegante salón social, diseñados para el disfrute y esparcimiento de sus residentes. Ubicado en un estrato 4, este inmueble incluye un parqueadero. ***",[],11.0082671,-74.8366145,2026-08-02
"Oficina en Venta en San francisco, Barranquilla",https://www.fincaraiz.com.co/oficina-en-venta-en-san-francisco-barranquilla/193243032,193243032,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6958657c22792_infocdn__anheaeyle5uevihxhvbg0nsrgtfo013qzuyutrtmjpg.jpg,[],$ 623.000.000,2 Ambientes 1 Baño 85.78 m²,"Oficina en venta en san francisco, barranquilla","Oficina enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Oficina en venta ubicada sobre la Vía 40 en el sector San Francisco. Cuenta con un área de 85,78 m², distribuida en dos oficinas conectadas, con pisos en porcelanato y puertas de vidrio que brindan un ambiente moderno y profesional. Dispone de baño privado y un parqueadero exclusivo. El edificio tiene menos de cinco años de construido y ofrece un entorno corporativo de alto nivel en una de las zonas empresariales más estratégicas de Barranquilla. Ideal para empresas, consultorios o inversión. Se escuchan ofertas.",[],11.0061412,-74.789914,2026-08-02
"Apartamento en Venta en Villa santos, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-villa-santos-barranquilla/193987290,193987290,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5656acaa921_infocdn__ogbjlupsfh9oehrefdzvcnih1xe1nt3ovjtqkjmfjpg.jpg,[],$ 720.000.000,3 Habs. 3 Baños 124 m²,"Apartamento en venta en villa santos, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Descubre este impresionante apartamento en acera sombra, diseñado para ofrecerte el máximo confort y estilo. Con una distribución excepcional, disfrutarás de zonas de día y de noche perfectamente separadas, ideales para el descanso y la convivencia.La cocina en forma de ""L"" es perfecta para los amantes de la gastronomía, y el baño social añade comodidad para tus visitas. Relájate en la acogedora zona de TV o disfruta de las 3 habitaciones, cada una con su baño privado, asegurando privacidad para toda la familia. Además, cuenta con una habitación y baño de servicio, brindando funcionalidad adicional.El amplio balcón es el lugar perfecto para disfrutar del aire fresco y las vistas. Este apartamento está impecable, bien mantenido y listo para que lo conviertas en tu hogar.Incluye 2 garajes y 1 depósito, lo que te ofrece un espacio extra para tus pertenencias. El edificio cuenta con increíbles amenidades: piscina, baño turco, salón de juegos(tenis de mesa y mesa de billar) gimnasio, parque infantil, salón social y business center, cuenta además con planta electrica con suplencia total, 2 ascensores ¡Todo lo que necesitas al alcance de tu mano!No pierdas la oportunidad de vivir en este maravilloso apartamento que combina comodidad, elegancia y una ubicación inmejorable. ¡Contáctanos hoy mismo para agendar tu visita",[],11.0092059,-74.8306558,2026-08-02
"Apartamento en Venta en Betania, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-betania-barranquilla/192257112,192257112,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5a5c862ed6c_infocdn__97733-0-35689912jpeg.jpeg,[],$ 450.000.000,3 Habs. 2 Baños 100 m²,"Apartamento en venta en betania, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"se vende apto en exclusivo sector de la ciudad ubicado en el barrio Betania consta de 3 amplias habitaciones con closet, 2 baño, cocina integral equipada, sala-comedor, área de labores, además el conjunto cuenta con todas las áreas sociales que buscas tales como piscina, salón social, parque infantil, parqueadero privado, seguridad 24/7 con acceso a transporte publico cercano, centro comerciales, parques, y vías principales ven y conócelo",[],10.991946610531,-74.810703949684,2026-08-02
"Apartamento en Venta en Rio Alto, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-rio-alto-barranquilla/193584851,193584851,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69cc2dbca046b_infocdn__gr106639120260331031348jpeg.jpeg,[],$ 720.000.000,3 Habs. 2 Baños 94 m²,"Apartamento en venta en rio alto, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"✨ *Tu nuevo Hogar te espera en el Barrio RIO ALTO conjunto RIVERSIDE*✨HERMOSO !!! y AMPLIO !!! APARTAMENTO !!! en  VENTAPiso 1294 mts2Estrato  5Disfruta de la comodidad de:✨  Sala✨ Comedor amplio✨  Balcón con excelente vista al Mar y al Rio✨ Amplia Cocina Integral tipo Américana con Pantry✨ Zona Labores Cerrada✨ Habitacion Principal con Baño, Walkin Closet✨ Total son 3 Habitaciones con Closets?  Parqueadero Privado Cubierto↕️ AscensoresAmenidades del conjunto:? Coworking??‍♂️ Piscinas? Salón Social?? GYM⛹?‍♀️ Cancha Múltiple?  SaunaJacuzzi? Parque Infantil? Zonas VerdesEnfrente del conjunto un Boulevard con muchos árboles ??? y un Parque con todos los elementos y mucha naturaleza ?????Valor Venta ?$720.000.000✔️ Cerca de:C.C. Buenavista, Mall Plaza, Home Center Universidades,  Parques, Colegios Cerca de Vias Principales carrera 53  Circunvalar y Via 40 Cerca de todo",[],11.021564392809,-74.821239709854,2026-08-02
"Apartamento en Venta en Rio Alto, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-rio-alto-barranquilla/194003033,194003033,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5a60f54ba11_infocdn__32312-1-1784307659jpg.jpg,[],$ 670.000.000,3 Habs. 3 Baños 111 m²,"Apartamento en venta en rio alto, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Descubre este apartamento de 111 metros cuadrados distribuidos en 3 habitaciones, 3 baños, sala-comedor, cocina integral, baño de servicio, estudio, área de labores, balcón, cuenta con salón social, ascensor, piscina, zona infantil, planta electrica, gimnasio, zona BBQ y 2 parqueaderos para tu comodidad, este inmueble es ideal para tu familia. No pierdas la oportunidad de vivir en este lugar. ¡Contáctanos ahora para más información y agenda una visita!",[],11.004630023547,-74.831218695604,2026-08-02
Apartamento en  Venta en Cali,https://www.fincaraiz.com.co/apartamento-en-venta-en-cali/191801683,191801683,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3ef28b13883_infocdn__gr-venta-apartamento-en-vivero-1734381673-7521-719jpeg.jpeg,[],$ 225.000.000,2 Habs. 2 Baños 57 m²,Apartamento en  venta en cali,"Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Este hermoso apartamento se encuentra ubicado en una de las zonas más exclusivas del país, con un área terreno, construida y privada de cincuenta y siete metros cuadrados. Con dos cómodas alcobas y dos baños, este inmueble es perfecto para aquellos que buscan un lugar amplio y funcional para vivir.En su interior, encontrarás una serie de características que lo hacen ideal para una familia o una pareja que busque un espacio acogedor y lleno de comodidades. No solo admite mascotas, sino que además cuenta con armarios empotrados en cada habitación, un balcón con una hermosa vista panorámica, un baño auxiliar y uno en la habitación principal, una moderna barra estilo americano en la cocina y una biblioteca/estudio para aquellos que trabajen desde casa.Este apartamento también viene con una serie de características externas que lo hacen aún más atractivo. Ubicado en una zona de acceso pavimentado, se encuentra rodeado de hermosos árboles frutales y bosques nativos, creando un ambiente natural y tranquilo. Además, cuenta con una amplia área social, cancha de fútbol, gimnasio y parques cercanos, lo que permite disfrutar de una variedad de actividades al aire libre sin salir del conjunto residencial.La ubicación de este apartamento también es un factor clave, ya que se encuentra a poca distancia de centros comerciales, colegios y universidades de renombre. Además, cuenta con vigilancia en la portería y zonas deportivas, lo que brinda seguridad y tranqui",[],10.958090723835,-74.8191981844,2026-08-02
"Casa en Venta en El porvenir, Barranquilla",https://www.fincaraiz.com.co/casa-en-venta-en-el-porvenir-barranquilla/194021032,194021032,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a63acda412eb_infocdn__picture-33d2300c0d554c0399feca97dfba43a2jpeg.jpeg,[],$ 750.000.000,8 Habs. 7 Baños 270 m²,"Casa en venta en el porvenir, barranquilla","Casa enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"En venta Casa en la ciudad de Barranquilla, en el barrio El Porvenir. cuenta con 8 habitaciones, 7 baños, sala - comedor, patio, terraza, zona de ropa, caja de aire y parqueadero con espacio para 2 vehículos. Con una superficie total de 270 m². Ubicada en una zona de fácil acceso y cercana a colegios y comercio, es ideal para familias con mascotas. No pierdas la oportunidad de adquirir esta propiedad espaciosa y funcional.",[],10.9956948,-74.8089563,2026-08-02
"Apartamento en Venta en Rio Alto, Barranquilla",https://www.fincaraiz.com.co/apartamento-en-venta-en-rio-alto-barranquilla/193179117,193179117,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69357dfd3dbaf_infocdn__47qrmdaeawu8axkudkktzdpcyf4o9zi4btt8lbsejpg.jpg,[],$ 500.000.000,2 Habs. 2 Baños 66.34 m²,"Apartamento en venta en rio alto, barranquilla","Apartamento enBarranquilla, Atlantico",,Llamar,,,,,,,,,,,,,,"Descubra la vida de sus sueños en este apartamento a estrenar, estratégicamente ubicado en el apacible sector residencial de Río Alto, Barranquilla. A solo cinco minutos del prestigioso Centro Comercial Buenavista, esta joya inmobiliaria le ofrece un estilo de vida moderno y sin igual. Disfrute de la frescura de la acera sombra y la comodidad de un primer piso con vistas privilegiadas a las exuberantes zonas comunes.El corazón de este hogar es su luminosa sala comedor, que se extiende hacia un balcón privado, creando el escenario perfecto para compartir momentos inolvidables con familiares y amigos. La cocina integral, está completamente dotada con estufa, horno, campana y elegante mesón de mármol. Además, un generoso patio trasero de 9,85 m² ofrece un oasis versátil, ideal para sus mascotas, un jardín personal o espacio de almacenamiento adicional.El Edificio River Side trasciende el concepto de vivienda, ofreciendo un estilo de vida excepcional con amenidades de lujo: un imponente lobby de doble altura, ascensores de alta velocidad con acceso controlado, y un exclusivo Club House que incluye área de coworking, salas VIP y salones sociales. Las zonas recreativas son un paraíso: cancha multideporte, zona BBQ, game zone y una refrescante piscina recreativa para adultos y niños. Para el máximo relax, el Sky Lounge le espera con jacuzzi, turco y sauna. Su tranquilidad está garantizada con vigilancia 24 horas. No deje pasar la oportunidad de vivir en un lugar donde cada día se siente como unas vacaciones. Contáctenos para más información o para agendar una visita y comience a vivir la vida que siempre ha soñado.",[],11.0214278,-74.8211969,2026-08-02
